Product ID,Product Name,Product Type,Net Quantity,Gross Sales,Discounts,Returns,Total Net Sales,Sales Date,Region,Sales Channel,Customer ID,Customer Segment,Salesperson ID,Discount Type,Return Reason,Order ID,Payment Method,,Months
3273,Product_3273,Basket,11,1494.25,121.26,491.58,881.4100000000001,7/22/2024,West,Online,CUST_5661,New,SP_6594,Fixed Amount,-,ORD_43230,Online Payment,,July
3319,Product_3319,Basket,41,2255.98,330.86,164.11,1761.0099999999998,7/22/2024,North,Online,CUST_9950,High-value,SP_9207,Percentage,Not as Described,ORD_23655,Credit Card,,July
3329,Product_3329,Art & Sculpture,25,3207.76,2.6,356.01,2849.1500000000005,7/22/2024,South,Online,CUST_5550,High-value,SP_2173,Fixed Amount,Not as Described,ORD_65658,Credit Card,,July
3334,Product_3334,Home Decor,8,4830.93,145.21,115.37,4570.35,7/22/2024,West,In-store,CUST_3329,High-value,SP_9125,Fixed Amount,-,ORD_78890,Cash,,July
3375,Product_3375,Home Decor,33,1716.71,382.64,188.5,1145.5700000000002,7/22/2024,West,In-store,CUST_4948,New,SP_3423,Fixed Amount,Change of Mind,ORD_44392,Cash,,July
3381,Product_3381,Home Decor,11,1659.49,165.95,434.38,1059.1599999999999,7/22/2024,West,Online,CUST_7237,High-value,SP_3452,Fixed Amount,Defective,ORD_24552,Online Payment,,July
3410,Product_3410,Home Decor,28,3743.03,234.54,206.48,3302.01,7/22/2024,South,In-store,CUST_1522,Frequent,SP_5356,Fixed Amount,-,ORD_29142,Online Payment,,July
3415,Product_3415,Art & Sculpture,39,3535.94,54.6,401.73,3079.61,7/22/2024,North,In-store,CUST_3000,Frequent,SP_3930,Percentage,Not as Described,ORD_42731,Credit Card,,July
3477,Product_3477,Basket,15,1850.29,262.5,463.53,1124.26,7/22/2024,East,Online,CUST_8386,New,SP_7555,Fixed Amount,Change of Mind,ORD_29621,Cash,,July
3513,Product_3513,Basket,9,4196.53,123.81,262.99,3809.7299999999996,7/22/2024,South,In-store,CUST_6030,Frequent,SP_1935,Percentage,Defective,ORD_31849,Online Payment,,July
3514,Product_3514,Christmas,23,4364.29,446.69,376.4,3541.2,7/22/2024,East,In-store,CUST_6520,High-value,SP_3487,Fixed Amount,Change of Mind,ORD_46804,Credit Card,,July
3555,Product_3555,Basket,45,3753.48,47.9,124.49,3581.09,7/22/2024,South,In-store,CUST_1072,Frequent,SP_8687,Fixed Amount,Change of Mind,ORD_77427,Cash,,July
3626,Product_3626,Basket,43,3661.48,488.92,450.2,2722.36,7/22/2024,North,Online,CUST_6156,Frequent,SP_2556,Percentage,Change of Mind,ORD_28719,Online Payment,,July
3627,Product_3627,Home Decor,20,2228.46,31.82,320.59,1876.05,7/22/2024,West,Online,CUST_2488,High-value,SP_8644,Percentage,Change of Mind,ORD_34490,Credit Card,,July
3634,Product_3634,Christmas,43,3242.59,324.43,180.37,2737.7900000000004,7/22/2024,North,In-store,CUST_3523,High-value,SP_6105,Fixed Amount,Not as Described,ORD_79141,Cash,,July
3650,Product_3650,Art & Sculpture,46,4424.61,63.3,453.87,3907.4399999999996,7/22/2024,North,In-store,CUST_4584,High-value,SP_8419,Fixed Amount,Not as Described,ORD_38794,Online Payment,,July
3658,Product_3658,Art & Sculpture,35,1194.12,353.54,35.36,805.2199999999999,7/22/2024,South,Online,CUST_4303,High-value,SP_3498,Fixed Amount,-,ORD_18613,Online Payment,,July
3697,Product_3697,Basket,12,3080.76,476.13,21.06,2583.57,7/22/2024,South,In-store,CUST_1326,High-value,SP_8965,Fixed Amount,Not as Described,ORD_64280,Cash,,July
3728,Product_3728,Art & Sculpture,46,1648.5,308.44,25.36,1314.7,7/22/2024,East,In-store,CUST_1490,High-value,SP_6531,Percentage,Not as Described,ORD_10485,Online Payment,,July
3784,Product_3784,Christmas,42,3709.23,44.03,124.4,3540.7999999999997,7/22/2024,West,In-store,CUST_8808,New,SP_3072,Fixed Amount,Change of Mind,ORD_33891,Cash,,July
3789,Product_3789,Christmas,49,4900.85,264.89,367.54,4268.42,7/22/2024,East,In-store,CUST_6258,New,SP_4030,Fixed Amount,Not as Described,ORD_42089,Cash,,July
3794,Product_3794,Christmas,9,2462.13,396.13,135.73,1930.27,7/22/2024,South,Online,CUST_8338,New,SP_7793,Fixed Amount,-,ORD_87474,Cash,,July
3806,Product_3806,Basket,22,1750,48.86,42.63,1658.51,7/22/2024,South,In-store,CUST_8435,High-value,SP_8045,Percentage,Defective,ORD_70177,Credit Card,,July
3827,Product_3827,Home Decor,11,4459.05,396.71,495.99,3566.3500000000004,7/22/2024,East,In-store,CUST_6982,Frequent,SP_7909,Percentage,Change of Mind,ORD_27975,Online Payment,,July
3904,Product_3904,Home Decor,22,4682.97,203.87,297,4182.1,7/22/2024,North,In-store,CUST_6403,New,SP_6819,Percentage,Not as Described,ORD_91041,Credit Card,,July
3919,Product_3919,Home Decor,29,2464.65,249.31,488.87,1726.4700000000003,7/22/2024,West,In-store,CUST_4181,New,SP_4807,Percentage,Not as Described,ORD_98009,Credit Card,,July
3921,Product_3921,Christmas,20,1135.48,298.9,459.48,377.1,7/22/2024,South,Online,CUST_9521,High-value,SP_4342,Percentage,Not as Described,ORD_54919,Credit Card,,July
3929,Product_3929,Art & Sculpture,26,4363.59,48.71,232.29,4082.59,7/22/2024,North,In-store,CUST_4749,High-value,SP_5805,Percentage,Defective,ORD_89302,Cash,,July
3940,Product_3940,Christmas,46,3737.35,479.74,295.45,2962.16,7/22/2024,South,In-store,CUST_2227,High-value,SP_7729,Fixed Amount,Change of Mind,ORD_45542,Online Payment,,July
3953,Product_3953,Basket,22,1528.71,267.77,467.78,793.1600000000001,7/22/2024,South,In-store,CUST_7144,High-value,SP_8532,Fixed Amount,-,ORD_92333,Online Payment,,July
3974,Product_3974,Basket,46,1159.45,304.29,160.53,694.6300000000001,7/22/2024,North,In-store,CUST_8440,High-value,SP_1600,Fixed Amount,-,ORD_76391,Online Payment,,July
4020,Product_4020,Basket,16,2116.87,442.27,140.76,1533.84,7/22/2024,South,Online,CUST_9771,Frequent,SP_2330,Percentage,Defective,ORD_53125,Credit Card,,July
4100,Product_4100,Christmas,25,1418.01,300.25,260.19,857.5699999999999,7/22/2024,West,In-store,CUST_3149,High-value,SP_4526,Percentage,Change of Mind,ORD_52181,Cash,,July
4117,Product_4117,Art & Sculpture,15,1720.29,65.9,245.81,1408.58,7/22/2024,North,In-store,CUST_2047,High-value,SP_5982,Fixed Amount,Defective,ORD_26162,Credit Card,,July
4165,Product_4165,Art & Sculpture,42,2568.99,368.38,462.55,1738.0599999999997,7/22/2024,South,In-store,CUST_6832,New,SP_3336,Fixed Amount,Defective,ORD_79795,Cash,,July
4187,Product_4187,Art & Sculpture,10,4980.44,147.6,437.34,4395.499999999999,7/22/2024,East,Online,CUST_5048,Frequent,SP_7614,Percentage,Defective,ORD_16088,Credit Card,,July
4288,Product_4288,Christmas,18,1325.34,469.24,407.21,448.88999999999993,7/22/2024,South,In-store,CUST_3935,New,SP_9787,Percentage,Not as Described,ORD_98291,Credit Card,,July
4294,Product_4294,Basket,22,2012.04,400.65,84.4,1526.9899999999998,7/22/2024,South,In-store,CUST_8487,Frequent,SP_1245,Percentage,Not as Described,ORD_89607,Credit Card,,July
4322,Product_4322,Art & Sculpture,44,1526.38,289.34,129.07,1107.9700000000003,7/22/2024,North,Online,CUST_1563,Frequent,SP_3149,Fixed Amount,Change of Mind,ORD_84081,Online Payment,,July
4365,Product_4365,Home Decor,5,1875.17,358.12,413.92,1103.13,7/22/2024,South,In-store,CUST_3165,High-value,SP_9333,Percentage,Not as Described,ORD_53363,Online Payment,,July
4388,Product_4388,Christmas,35,4546.67,495.62,57.61,3993.44,7/22/2024,West,Online,CUST_7047,New,SP_8107,Percentage,-,ORD_61778,Cash,,July
4404,Product_4404,Christmas,44,2220.82,191.12,196.53,1833.1700000000003,7/22/2024,South,Online,CUST_3644,High-value,SP_8615,Fixed Amount,-,ORD_84064,Cash,,July
4457,Product_4457,Art & Sculpture,11,3357.97,442.78,424.1,2491.0899999999997,7/22/2024,North,Online,CUST_9338,New,SP_7374,Percentage,Change of Mind,ORD_42948,Cash,,July
4469,Product_4469,Basket,33,1932.6,469.27,183.04,1280.29,7/22/2024,East,In-store,CUST_7089,New,SP_1975,Percentage,-,ORD_84038,Online Payment,,July
4483,Product_4483,Christmas,33,4791.03,271.36,397.94,4121.7300000000005,7/22/2024,South,Online,CUST_6254,High-value,SP_5204,Percentage,Change of Mind,ORD_11287,Cash,,July
4495,Product_4495,Art & Sculpture,18,1489.44,214.93,392.55,881.96,7/22/2024,East,Online,CUST_4516,New,SP_8329,Percentage,Change of Mind,ORD_35556,Cash,,July
4509,Product_4509,Home Decor,19,3874.86,397.13,427.46,3050.27,7/22/2024,North,Online,CUST_2422,Frequent,SP_4106,Percentage,Not as Described,ORD_93276,Online Payment,,July
4514,Product_4514,Christmas,6,1114.47,443.56,358.28,312.6300000000001,7/22/2024,North,In-store,CUST_8985,Frequent,SP_8632,Fixed Amount,Not as Described,ORD_86387,Credit Card,,July
4533,Product_4533,Christmas,20,4421.14,82.8,215.01,4123.33,7/22/2024,North,In-store,CUST_1816,Frequent,SP_4142,Percentage,Defective,ORD_57534,Online Payment,,July
4558,Product_4558,Art & Sculpture,48,1819.27,498.98,68.47,1251.82,7/22/2024,North,Online,CUST_4040,Frequent,SP_8426,Fixed Amount,Defective,ORD_23731,Cash,,July
4579,Product_4579,Home Decor,15,2601.63,143.39,340.63,2117.61,7/22/2024,North,In-store,CUST_8003,High-value,SP_8224,Fixed Amount,-,ORD_83313,Cash,,July
4581,Product_4581,Art & Sculpture,24,3581.89,192.25,73.08,3316.56,7/22/2024,West,Online,CUST_3611,High-value,SP_8225,Fixed Amount,Change of Mind,ORD_89463,Cash,,July
4586,Product_4586,Home Decor,14,1428.87,433.45,437.97,557.4499999999998,7/22/2024,East,Online,CUST_6561,High-value,SP_8949,Fixed Amount,Defective,ORD_52335,Cash,,July
4692,Product_4692,Art & Sculpture,33,3687.5,323.84,247.47,3116.19,7/22/2024,West,Online,CUST_9532,New,SP_1886,Fixed Amount,-,ORD_90900,Cash,,July
4711,Product_4711,Basket,5,1337.01,434.86,60.33,841.8199999999999,7/22/2024,East,Online,CUST_8030,New,SP_3588,Fixed Amount,Defective,ORD_75477,Cash,,July
4720,Product_4720,Basket,16,2465,35.04,336.58,2093.38,7/22/2024,West,Online,CUST_4107,Frequent,SP_1238,Percentage,Defective,ORD_26336,Credit Card,,July
4746,Product_4746,Art & Sculpture,13,2704.16,145.63,338.57,2219.9599999999996,7/22/2024,West,In-store,CUST_1894,Frequent,SP_1920,Percentage,Change of Mind,ORD_15125,Online Payment,,July
4770,Product_4770,Home Decor,28,1039.32,130.99,449.27,459.05999999999995,7/22/2024,South,Online,CUST_8302,High-value,SP_7234,Fixed Amount,-,ORD_47069,Cash,,July
4784,Product_4784,Art & Sculpture,34,1852.55,489.34,497.3,865.9100000000001,7/22/2024,East,Online,CUST_1892,High-value,SP_5190,Fixed Amount,Change of Mind,ORD_87373,Online Payment,,July
4807,Product_4807,Art & Sculpture,11,2368.87,437.79,422.93,1508.1499999999999,7/22/2024,North,In-store,CUST_1388,New,SP_4968,Fixed Amount,Defective,ORD_55422,Online Payment,,July
4814,Product_4814,Christmas,47,3774.3,27.15,224.8,3522.35,7/22/2024,West,Online,CUST_5478,Frequent,SP_8382,Percentage,Defective,ORD_19673,Cash,,July
4817,Product_4817,Art & Sculpture,37,2901.19,373.06,357.71,2170.42,7/22/2024,South,In-store,CUST_3830,Frequent,SP_6586,Fixed Amount,Change of Mind,ORD_52380,Cash,,July
4864,Product_4864,Christmas,28,3796.2,289.12,76.89,3430.19,7/22/2024,West,Online,CUST_5564,Frequent,SP_1208,Percentage,Not as Described,ORD_58223,Online Payment,,July
4874,Product_4874,Home Decor,22,4955.77,357.33,24.69,4573.750000000001,7/22/2024,East,Online,CUST_3146,Frequent,SP_6852,Fixed Amount,Change of Mind,ORD_52216,Cash,,July
4919,Product_4919,Christmas,44,1296.96,466.97,402.93,427.06,7/22/2024,South,In-store,CUST_2423,High-value,SP_7861,Percentage,Defective,ORD_47244,Cash,,July
4935,Product_4935,Home Decor,7,2342.82,105.06,90.9,2146.86,7/22/2024,South,In-store,CUST_3434,High-value,SP_7075,Fixed Amount,Not as Described,ORD_83193,Online Payment,,July
4985,Product_4985,Home Decor,47,2782.04,177.96,492.15,2111.93,7/22/2024,North,In-store,CUST_4740,High-value,SP_1370,Percentage,Change of Mind,ORD_93622,Online Payment,,July
4991,Product_4991,Home Decor,34,4037.97,96.73,209.95,3731.29,7/22/2024,North,Online,CUST_9003,Frequent,SP_5631,Fixed Amount,Change of Mind,ORD_47954,Online Payment,,July
5019,Product_5019,Christmas,45,4149.82,170.32,313.63,3665.8699999999994,7/22/2024,East,In-store,CUST_6908,New,SP_4673,Percentage,Defective,ORD_46029,Credit Card,,July
5045,Product_5045,Home Decor,12,2029.37,338.02,154.9,1536.4499999999998,7/22/2024,East,Online,CUST_1560,High-value,SP_5808,Percentage,Change of Mind,ORD_56462,Online Payment,,July
5083,Product_5083,Christmas,6,1736.69,202.65,69.64,1464.3999999999999,7/22/2024,South,Online,CUST_7022,High-value,SP_7551,Fixed Amount,Not as Described,ORD_77762,Cash,,July
5084,Product_5084,Basket,18,1816.87,237.38,258.15,1321.3399999999997,7/22/2024,East,Online,CUST_8509,New,SP_4675,Percentage,Not as Described,ORD_53742,Cash,,July
5109,Product_5109,Art & Sculpture,22,4046,141.62,342.43,3561.9500000000003,7/22/2024,South,Online,CUST_2250,New,SP_6232,Percentage,-,ORD_87852,Online Payment,,July
5124,Product_5124,Basket,46,1937.43,462.26,465.58,1009.5900000000001,7/22/2024,South,In-store,CUST_3112,New,SP_1664,Percentage,-,ORD_98583,Credit Card,,July
5204,Product_5204,Basket,43,4703.33,459.66,341.16,3902.51,7/22/2024,South,In-store,CUST_5655,New,SP_8240,Percentage,-,ORD_54078,Online Payment,,July
5214,Product_5214,Home Decor,19,2203.89,281.71,193.81,1728.37,7/22/2024,West,In-store,CUST_5454,High-value,SP_8271,Percentage,Not as Described,ORD_26502,Online Payment,,July
5221,Product_5221,Home Decor,22,3279.6,258.34,24.58,2996.68,7/22/2024,North,Online,CUST_5112,Frequent,SP_8313,Fixed Amount,Change of Mind,ORD_56679,Cash,,July
5244,Product_5244,Christmas,20,1647.6,291.72,375.84,980.04,7/22/2024,East,Online,CUST_7053,Frequent,SP_6748,Percentage,-,ORD_96174,Cash,,July
5248,Product_5248,Art & Sculpture,41,4625.72,272.82,22.25,4330.650000000001,7/22/2024,East,Online,CUST_9902,New,SP_6166,Fixed Amount,Not as Described,ORD_24860,Cash,,July
5279,Product_5279,Home Decor,29,1125.2,244.55,39.08,841.57,7/22/2024,South,In-store,CUST_4415,High-value,SP_7380,Percentage,Change of Mind,ORD_68213,Online Payment,,July
5301,Product_5301,Art & Sculpture,48,2807.37,489.79,379.81,1937.77,7/22/2024,North,Online,CUST_9399,Frequent,SP_6686,Percentage,Not as Described,ORD_52138,Credit Card,,July
5325,Product_5325,Art & Sculpture,14,2493.06,54.28,295.76,2143.0199999999995,7/22/2024,South,In-store,CUST_6653,High-value,SP_3104,Percentage,Defective,ORD_73870,Cash,,July
5346,Product_5346,Home Decor,14,3510.19,290.6,415.59,2804,7/22/2024,West,Online,CUST_1267,New,SP_5011,Percentage,Change of Mind,ORD_42609,Online Payment,,July
5358,Product_5358,Art & Sculpture,6,4188.36,344.15,211.46,3632.7499999999995,7/22/2024,South,Online,CUST_5292,New,SP_7280,Fixed Amount,-,ORD_37595,Credit Card,,July
5377,Product_5377,Christmas,47,4807.26,322.07,460.6,4024.5900000000006,7/22/2024,East,In-store,CUST_7066,Frequent,SP_3451,Fixed Amount,Change of Mind,ORD_87225,Online Payment,,July
5404,Product_5404,Christmas,9,2196.92,307.39,440.03,1449.5000000000002,7/22/2024,West,In-store,CUST_3747,New,SP_3090,Fixed Amount,Defective,ORD_43916,Credit Card,,July
5423,Product_5423,Basket,18,2768.1,280.87,295.64,2191.59,7/22/2024,South,Online,CUST_8964,High-value,SP_8717,Fixed Amount,Not as Described,ORD_14458,Online Payment,,July
5448,Product_5448,Basket,19,2125.37,353.19,457.67,1314.5099999999998,7/22/2024,East,Online,CUST_7877,High-value,SP_6928,Percentage,-,ORD_74724,Credit Card,,July
5488,Product_5488,Art & Sculpture,22,1400.56,73.73,153.46,1173.37,7/22/2024,South,In-store,CUST_1323,New,SP_7522,Percentage,-,ORD_23558,Online Payment,,July
5521,Product_5521,Home Decor,46,3481.79,141.7,8.73,3331.36,7/22/2024,South,Online,CUST_2653,New,SP_2597,Fixed Amount,Not as Described,ORD_63056,Online Payment,,July
5538,Product_5538,Home Decor,33,4768.85,179.75,435.23,4153.870000000001,7/22/2024,South,In-store,CUST_3776,New,SP_5257,Percentage,Defective,ORD_12216,Credit Card,,July
5664,Product_5664,Basket,9,2522.12,344.06,352.81,1825.25,7/22/2024,West,In-store,CUST_2581,New,SP_4981,Percentage,Not as Described,ORD_73155,Online Payment,,July
5678,Product_5678,Art & Sculpture,45,4561.26,302.24,206.28,4052.7400000000002,7/22/2024,West,Online,CUST_9698,High-value,SP_5360,Percentage,Defective,ORD_98174,Credit Card,,July
5686,Product_5686,Art & Sculpture,16,3888.1,371.52,344.67,3171.91,7/22/2024,South,Online,CUST_7709,Frequent,SP_2102,Percentage,Defective,ORD_72239,Cash,,July
5690,Product_5690,Art & Sculpture,47,4766.66,112.28,46.05,4608.33,7/22/2024,West,Online,CUST_1222,High-value,SP_5784,Fixed Amount,Change of Mind,ORD_65398,Credit Card,,July
5716,Product_5716,Basket,20,3595.41,458.99,412.54,2723.88,7/22/2024,North,In-store,CUST_5284,High-value,SP_8805,Fixed Amount,Change of Mind,ORD_97943,Cash,,July
5742,Product_5742,Basket,18,3885.13,125.26,254.65,3505.22,7/22/2024,East,Online,CUST_3055,Frequent,SP_3958,Percentage,Defective,ORD_26557,Credit Card,,July
5813,Product_5813,Basket,34,1695.29,31.92,323.56,1339.81,7/22/2024,West,Online,CUST_7203,High-value,SP_4972,Percentage,-,ORD_12136,Credit Card,,July
5902,Product_5902,Home Decor,27,3365.13,32.59,293.97,3038.5699999999997,7/22/2024,East,Online,CUST_7702,New,SP_1219,Percentage,Not as Described,ORD_76395,Credit Card,,July
5904,Product_5904,Christmas,21,4033.03,311.11,479.21,3242.71,7/22/2024,North,In-store,CUST_2644,New,SP_2133,Percentage,-,ORD_76422,Online Payment,,July
5961,Product_5961,Christmas,41,3485.64,459.37,392.53,2633.74,7/22/2024,West,Online,CUST_1848,New,SP_9248,Percentage,-,ORD_63903,Cash,,July
6011,Product_6011,Art & Sculpture,13,1968.13,342.34,306.34,1319.4500000000003,7/22/2024,West,In-store,CUST_9832,High-value,SP_5331,Fixed Amount,Defective,ORD_33714,Credit Card,,July
6076,Product_6076,Art & Sculpture,27,1607.2,66.52,380.73,1159.95,7/22/2024,North,Online,CUST_2674,New,SP_5941,Fixed Amount,-,ORD_79582,Online Payment,,July
6093,Product_6093,Christmas,19,3418.36,67.49,88.59,3262.28,7/22/2024,West,Online,CUST_7219,Frequent,SP_9552,Fixed Amount,Change of Mind,ORD_33559,Cash,,July
6120,Product_6120,Basket,9,1294.19,109.59,379.34,805.2600000000002,7/22/2024,South,In-store,CUST_7163,High-value,SP_5066,Fixed Amount,Change of Mind,ORD_24030,Cash,,July
6277,Product_6277,Home Decor,49,2481.19,175.21,405.76,1900.22,7/22/2024,West,In-store,CUST_4557,Frequent,SP_4817,Fixed Amount,Change of Mind,ORD_70340,Credit Card,,July
6286,Product_6286,Christmas,31,2524.47,416.92,384.65,1722.8999999999996,7/22/2024,North,In-store,CUST_3847,Frequent,SP_6782,Percentage,Defective,ORD_16486,Credit Card,,July
6316,Product_6316,Christmas,21,1347.75,464.98,186.72,696.05,7/22/2024,West,In-store,CUST_7195,New,SP_5369,Fixed Amount,-,ORD_30209,Online Payment,,July
6351,Product_6351,Home Decor,35,1283.33,316.09,192.21,775.03,7/22/2024,South,Online,CUST_5732,Frequent,SP_5018,Percentage,-,ORD_82927,Cash,,July
6358,Product_6358,Home Decor,47,3417.25,14.69,111.75,3290.81,7/22/2024,West,In-store,CUST_8637,New,SP_4808,Percentage,Defective,ORD_13829,Credit Card,,July
6381,Product_6381,Christmas,16,2398.43,139.8,416.59,1842.0399999999997,7/22/2024,East,In-store,CUST_2535,Frequent,SP_2666,Percentage,Defective,ORD_63348,Credit Card,,July
6401,Product_6401,Home Decor,20,4047.26,405.97,122.34,3518.95,7/22/2024,West,In-store,CUST_9299,New,SP_5283,Fixed Amount,Not as Described,ORD_40277,Cash,,July
6403,Product_6403,Basket,46,4571.11,114.4,394.33,4062.38,7/22/2024,South,In-store,CUST_6293,High-value,SP_1884,Fixed Amount,-,ORD_94678,Online Payment,,July
6427,Product_6427,Christmas,22,2543.84,459.02,472.11,1612.71,7/22/2024,West,Online,CUST_5576,High-value,SP_1487,Percentage,Change of Mind,ORD_33302,Online Payment,,July
6497,Product_6497,Christmas,33,2693.25,477.14,339.15,1876.96,7/22/2024,North,Online,CUST_6885,New,SP_8471,Fixed Amount,Change of Mind,ORD_95541,Cash,,July
6498,Product_6498,Basket,35,1967.56,491.12,119.27,1357.17,7/22/2024,West,Online,CUST_6436,High-value,SP_5619,Percentage,Change of Mind,ORD_73466,Credit Card,,July
6533,Product_6533,Basket,39,2288.28,257.14,24.72,2006.4200000000003,7/22/2024,West,Online,CUST_8330,Frequent,SP_9859,Fixed Amount,Not as Described,ORD_80033,Credit Card,,July
6544,Product_6544,Christmas,16,2973.91,269.78,226.65,2477.48,7/22/2024,West,Online,CUST_2332,New,SP_8454,Percentage,Not as Described,ORD_86311,Credit Card,,July
6572,Product_6572,Basket,28,2722.46,409.02,215.81,2097.63,7/22/2024,West,In-store,CUST_5342,High-value,SP_1364,Percentage,Defective,ORD_80926,Credit Card,,July
6580,Product_6580,Christmas,22,1929.95,427.73,439.13,1063.0900000000001,7/22/2024,East,In-store,CUST_4709,Frequent,SP_8937,Fixed Amount,-,ORD_29368,Cash,,July
6592,Product_6592,Basket,26,1976.66,411.76,303.7,1261.2,7/22/2024,West,Online,CUST_2259,High-value,SP_8468,Fixed Amount,Change of Mind,ORD_36410,Credit Card,,July
